CompID,ReducedFormula,Composition,Au,Az,BOG,Bulk,Bprime,C11,C12,C44,Crystal,Eform,Eform_str,LattPara,Poisson,Shear,Etot,sws,Youngs,bcc2hcp,bcc2sublatt,Smix,Gmix,radius,volume,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,Eform_BOKAS,amass,VEC,E_negativity,density,Tm_ROM,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,radius_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,Exp_Bulk_ROM_DELTA,radius_DISTORT,volume_DISTORT,Exp_Shear_DISTORT,Exp_Youngs_DISTORT,Exp_Bulk_DISTORT,ElasticEnergy,SH_ratio,Vicker_M1,Compress_M1,sigma_y0,delta_Eb0,Elong_M1,Compress_M2,radius_TC,Hmix_TC,Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp_Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC_diff,radius_TC_DELTA,radius_TC_DISTORT,Exp_Surf_ROM,Cal_Surf_ROM,radius_TC_DISTORT_Max,volume_DISTORT_Max,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,Exp_Poisson_Comp,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,USF_Surf,Exp_Az_ROM,Compress_M3,Compress_M4,b2h_ROM,Elong_M2,Elong_M3,Elong_M4,D_Surf_GBR_ROM,ShearBurger_D_Surf_GBR,bcc2laves,laves_substrs,bcc2laves_2,laves_substrs_2,bcc2b2,b2_substrs,bcc2b2_2,b2_substrs_2,bcc2subss,subss_substrs,bcc2subss_2,subss_substrs_2
369,ZrCr4W5,Cr40Zr10W50,0.02908589,0.85596178,1.98290038,254.7619536,4.02037882,429.3142586,155.8332103,117.0446629,bcc,0.40468016,0.39870513,3.14071424,0.28413232,124.5617591,-17726.79633,2.92227483,319.9075613,0.47873322,1000,0.08129147,0.32338869,1.53504501,14.83344606,0,0.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0.5,0.00008129,0.15656459,121.84084,5.8,1.977,13.63955564,2932.3,228.9,129.8,323.8,0.258,0.07028918,0.2278555,0.29950858,0.32682838,0.36500361,0.05233355,0.15453196,0.29215201,0.32327617,0.30320433,0.52439204,2.11760507,7.79328872,7.00751393,6559.848482,5.86102171,0,5.9727984,1.5242319,0.1125663,0.08631588,0.45675543,0.07698963,0.10659127,0.08034085,0.3797658,0.06892977,0.05095013,2.9575,3.6156,0.02153929,0.06551102,0.13149019,0.14497967,34.79867235,11.76624593,1.69541779,2.0484,1.10709,2.175,0.73541843,0.8693626,0.08303675,8.01391243,0.43,0.3615051,0,0.49635003,1.5672,22.20435959,-0.03197614,"('W23Zr10', 'Cr40W27')",-0.12504365,"('ZrW2', 'Cr40W30')",-0.07666895,"('ZrCr4', 'W')",-0.07564472,"('WCr', 'Cr9Zr10')",-0.06705885,"('Cr40Zr10', 'W50')",-0.07863728,"('Cr40Zr10W1', 'W49')"
289,Zr(CrW2)3,Cr30Zr10W60,0.03004893,0.85378307,1.98795332,260.8148416,4.00154166,441.6538838,160.4769738,120.0320433,bcc,0.33541141,0.32943639,3.16366962,0.28460222,127.8715189,-20749.87654,2.94363365,328.5280732,0.50082928,1000,0.07737897,0.25803244,1.54979579,15.24087048,0,0.1,0,0,0,0,0,0,0.3,0,0,0,0,0,0.6,0.00007738,0.1410351,135.02523,5.8,2.047,14.7114184,3083.8,243.7,134.4,337,0.265,0.06571104,0.21130486,0.29440602,0.31938489,0.34261866,0.04879972,0.14431264,0.29404458,0.32464188,0.30231249,0.49234222,2.16330854,7.78272724,9.04284525,6283.401837,5.98672157,0,7.30627574,1.5380612,0.11030385,0.08507844,0.46764733,0.08655,0.10432883,0.07910342,0.38109733,0.06461015,0.04762611,3.095,3.6656,0.02194322,0.06710854,0.15372541,0.16911548,36.3588236,11.74760052,1.72108844,2.1314,1.09918,2.245,0.72536349,0.8974765,0.36170707,8.12947329,0.442,0.3615051,0,1.26591641,1.5342,23.69888124,0.01827184,"('W23Zr10', 'Cr30W37')",-0.11068791,"('ZrW2', 'Cr30W40')",-0.07318061,"('ZrCr3W', 'W')",-0.03888323,"('ZrCr', 'Zr20W60')",-0.06763176,"('Cr30Zr10', 'W60')",-0.07739984,"('Cr30Zr10W1', 'W59')"
194,ZrCr2W7,Cr20Zr10W70,0.02925508,0.85557602,1.98310778,266.8677295,4.00440114,452.6523152,164.2770303,123.3634894,bcc,0.24959746,0.24362243,3.18478311,0.28415165,131.3101224,-23772.95798,2.96327867,337.2442197,0.52512538,1000,0.06909537,0.18050209,1.56454656,15.65568779,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.7,0.0000691,0.11642203,148.20962,5.8,2.117,15.7200396,3235.3,258.5,139,350.2,0.272,0.0594981,0.19140258,0.2857483,0.30783629,0.312477,0.04357256,0.1290283,0.29293234,0.32243232,0.29081145,0.46029239,2.20335548,7.42486665,16.7212274,5850.615726,6.02186807,0,7.73317472,1.5518905,0.10145628,0.07857622,0.47829625,0.0958674,0.09548125,0.07260119,0.38242885,0.05880923,0.04276593,3.2325,3.7156,0.02283986,0.06925711,0.17447763,0.19146339,37.94135305,11.73746421,1.74725275,2.2144,1.09127,2.315,0.71616396,0.9255904,6.87758186,12.93493573,0.454,0.3615051,0,2.63763293,1.5012,25.27401615,0.0778701,"('W23Zr10', 'Cr20W47')",-0.09955885,"('ZrW2', 'Cr20W49')",-0.05745772,"('Zr(CrW)2', 'W')",-0.04199751,"('ZrCr', 'Zr10W70')",-0.06347016,"('Cr20Zr10', 'W70')",-0.07089762,"('Cr20Zr10W1', 'W69')"
84,ZrCrW8,Cr10Zr10W80,0.03107085,0.85151515,1.97809859,272.9206175,3.98835526,465.9714084,168.1915968,126.7820109,bcc,0.1489356,0.14296058,3.20420017,0.28368387,135.2063724,-26796.0405,2.98134526,347.1244796,0.55177405,1000,0.0550675,0.0938681,1.57929733,16.07796448,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.8,0.00005507,0.08272538,161.39401,5.8,2.187,16.66885395,3386.8,273.3,143.6,363.4,0.279,0.05114496,0.16734371,0.27392042,0.29265166,0.27477986,0.03637921,0.10786837,0.28881354,0.31663864,0.26817586,0.42824256,2.17062664,6.98426366,17.53175264,5229.585952,5.92797274,0.15528714,6.82311989,1.5657198,0.08592109,0.06710895,0.48870898,0.1049486,0.07994607,0.06113393,0.38376038,0.05109875,0.03614794,3.37,3.7656,0.02250985,0.0672565,0.19367901,0.21193337,39.54626071,11.73479546,1.7739251,2.2974,1.08336,2.385,0.70771513,0.9537043,6.59152919,11.97774909,0.466,0.3615051,0,3.6387781,1.4682,26.93520005,0.14672615,"('W23Zr10', 'Cr10W57')",-0.0937804,"('ZrW2', 'Cr10W60')",-0.03166913,"('ZrCrW3', 'W')",-0.04221218,"('ZrCr', 'W80')",-0.05622167,"('Cr10Zr10', 'W80')",-0.05943035,"('Cr10Zr10W1', 'W79')"
524,Zr2Cr7W,Cr70Zr20W10,0.02457665,0.86676412,2.16003303,216.1353349,4.00696218,348.9349449,138.4687986,91.21225214,bcc,0.60745737,0.59550732,3.09875321,0.2994679,96.58379189,-6144.146392,2.88323223,251.0150739,0.38014116,1000,0.06909537,0.538362,1.5117374,14.25233938,0,0.2,0,0,0,0,0,0,0.7,0,0,0,0,0,0.1,0.0000691,0.19304867,73.02607,5.6,1.664,8.50826813,2321.1,162.6,103.2,249.8,0.243,0.09410571,0.3154638,0.36477893,0.39788209,0.34780433,0.06806115,0.19843275,0.35058577,0.38761924,0.23186247,0.62694814,1.95145545,8.5055805,1.75570029,7861.840747,5.55606811,0.06937427,7.90597501,1.5040621,0.08218341,0.05866303,0.328218,-0.00382341,0.07023336,0.04671298,0.33204141,0.09294437,0.0671304,2.3775,3.2762,0.04047392,0.11952823,0.19949251,0.22098336,27.30124041,11.48317157,1.64200793,1.5698,1.52477,1.72,0.723449,0.7668391,0,0.93589839,0.332,0,0,4.97829034,1.7064,15.99932045,-0.18335579,"('Cr3W10Zr20', 'Cr67')",-0.17033489,"('ZrCr2', 'Zr60W10')",-0.12573356,"('Cr', 'Zr2Cr2W')",-0.11590388,"('WCr', 'Zr20W60')",-0.0287991,"('Cr70W10', 'Zr20')",-0.05098443,"('Cr70Zr20W1', 'W9')"
489,ZrCr3W,Cr60Zr20W20,0.02885209,0.85649702,2.19531294,222.1882228,4.01057039,355.1478416,142.0934728,91.24021554,bcc,0.58652464,0.57457459,3.12832193,0.30226574,97.07572513,-9167.223057,2.91074442,252.836782,0.3952258,1000,0.08188797,0.50463667,1.52648817,14.64910053,0,0.2,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0.00008189,0.20286584,86.21046,5.6,1.734,9.77233614,2472.6,177.4,107.8,263,0.25,0.09184412,0.30224466,0.38429092,0.42027853,0.40460157,0.06773446,0.19809228,0.36430601,0.40251241,0.27809465,0.59489831,1.93092666,8.78532669,1.40911062,7894.4466,5.84065621,0.2426857,1.1616629,1.5178914,0.1048596,0.07718993,0.313844,-0.01952893,0.09290955,0.06523988,0.33337293,0.09065955,0.06667105,2.515,3.3262,0.03608012,0.10712671,0.17465517,0.19376596,28.78037031,11.4434872,1.66666667,1.6528,1.51686,1.79,0.71172962,0.794953,1.54068783,5.49692573,0.344,0.0217786,0,2.1525861,1.6734,17.19873928,-0.20252589,"('W13Zr20', 'Cr60W7')",-0.15315566,"('ZrCr2', 'Zr50W20')",-0.12666515,"('Cr', 'Zr2CrW2')",-0.12635152,"('WCr', 'Zr20W40')",-0.04229657,"('Cr60Zr20', 'W20')",-0.06951133,"('Cr60Zr20W1', 'W19')"
439,Zr2Cr5W3,Cr50Zr20W30,0.0305982,0.8525586,2.2213393,228.2411108,3.99904435,363.8408577,146.7523172,92.54035067,bcc,0.54398048,0.53203043,3.15420587,0.30428021,98.64101542,-12190.30131,2.93482811,257.3110479,0.41255129,1000,0.08872862,0.45525186,1.54123894,15.05315792,0,0.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.3,0.00008873,0.20359943,99.39485,5.6,1.804,10.96441989,2624.1,192.2,112.4,276.2,0.257,0.08857766,0.28706353,0.39516605,0.43156404,0.42483821,0.06618232,0.19406297,0.37569406,0.41463568,0.31174835,0.56284848,1.91207766,9.19067513,2.26008134,7834.52571,6.09423072,0.07114523,2.22115393,1.5317207,0.12176952,0.0917508,0.30343603,-0.03126843,0.10981947,0.07980075,0.33470446,0.08746596,0.06510081,2.6525,3.3762,0.0311807,0.09300423,0.14853463,0.16501834,30.2818786,11.41635386,1.69179004,1.7358,1.50895,1.86,0.70122526,0.8230669,1.06675257,3.29477794,0.356,0.10206724,0,2.05254459,1.6404,18.46005767,-0.1913632,"('W13Zr20', 'Cr50W17')",-0.21993208,"('ZrW2', 'Cr50Zr5')",-0.11536219,"('Cr', 'Zr2W3')",-0.1353522,"('WCr', 'Zr20W20')",-0.05866779,"('Cr50Zr20', 'W30')",-0.0840722,"('Cr50Zr20W1', 'W28')"
374,Zr(CrW)2,Cr40Zr20W40,0.03155117,0.85046421,2.22154591,234.2939987,4.00286158,372.9903918,150.2576019,94.71313291,bcc,0.4829225,0.47097245,3.17708359,0.30429603,101.0565951,-15213.38093,2.95611466,263.6154325,0.43233738,1000,0.09090598,0.39201652,1.55598971,15.46457743,0,0.2,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0.00009091,0.19524943,112.57924,5.6,1.874,12.08842301,2775.6,207,117,289.4,0.264,0.08424754,0.2698536,0.39972231,0.43503019,0.42514273,0.06337137,0.186255,0.38477432,0.42401767,0.33456123,0.53079865,1.90015352,8.46103032,1.82952246,7671.221593,6.30694355,0.06052417,3.22141279,1.54555,0.13278855,0.1018187,0.29752104,-0.03851495,0.1208385,0.08986865,0.33603598,0.08330823,0.06239044,2.79,3.4262,0.02580495,0.0772737,0.14099922,0.15472579,31.8057649,11.39991574,1.7173913,1.8188,1.50104,1.93,0.69175627,0.8511808,2.04935832,4.14916474,0.368,0.05888715,0,1.59486078,1.6074,19.78708778,-0.1703826,"('W13Zr20', 'Cr40W27')",-0.28484139,"('ZrW2', 'Cr40')",-0.10926356,"('ZrCr4', 'ZrW4')",-0.15014378,"('WCr', 'Zr20')",-0.07160659,"('Cr40Zr20', 'W40')",-0.0941401,"('Cr40Zr20W1', 'W39')"
294,Zr2Cr3W5,Cr30Zr20W50,0.0309061,0.8518778,2.2262112,240.3468867,4.01314904,383.9290046,155.0908623,97.47106656,bcc,0.40555251,0.39360246,3.19789369,0.30465274,103.9300508,-18236.46174,2.9754774,271.185252,0.45454978,1000,0.08872862,0.31682389,1.57074049,15.88342584,0,0.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0.5,0.00008873,0.17781585,125.76363,5.6,1.944,13.14801765,2927.1,221.8,121.6,302.6,0.271,0.07873695,0.25043836,0.39944086,0.43269824,0.41282714,0.05924253,0.17450103,0.39156635,0.43068062,0.34745591,0.49874883,1.88523294,8.47062899,1.82952246,7390.817451,6.4656289,0.06052417,0.44802767,1.5593793,0.13776417,0.10714639,0.29634625,-0.04102126,0.12581412,0.09519634,0.33736751,0.07808201,0.05849052,2.9275,3.4762,0.02154251,0.06491676,0.17373777,0.19039011,33.35202941,11.3926659,1.74348422,1.9018,1.49313,2,0.68317677,0.8792947,1.72561172,4.14916474,0.38,0.05888715,0,2.19988532,1.5744,21.18396177,-0.13999908,"('W13Zr20', 'Cr30W37')",-0.2414731,"('ZrW2', 'Cr30W9')",-0.06121781,"('Zr2Cr3', 'W')",-0.07588273,"('ZrCr', 'Zr9W50')",-0.08033544,"('Cr30Zr20', 'W50')",-0.09946779,"('Cr30Zr20W1', 'W49')"
199,ZrCrW3,Cr20Zr20W60,0.02990318,0.85411017,2.21466546,246.3997747,3.99683772,394.8159651,158.9735428,100.717706,bcc,0.31367545,0.3017254,3.21683005,0.30376757,107.2792654,-21259.54362,2.99309672,279.7344539,0.47894642,1000,0.08188797,0.23178748,1.58549126,16.30976961,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0.00008189,0.15129867,138.94802,5.6,2.014,14.14666046,3078.6,236.6,126.2,315.8,0.278,0.07183519,0.22848103,0.39532074,0.42588728,0.39162151,0.0537011,0.15852763,0.39608524,0.43464077,0.35089754,0.466699,1.84701847,8.56421403,2.29702007,6975.299071,6.55186266,0.06052417,0.44802767,1.5732086,0.13649041,0.10762943,0.30001611,-0.03868292,0.12454036,0.09567938,0.33869904,0.0716048,0.05332427,3.065,3.5262,0.0238753,0.07133629,0.20542761,0.22478928,34.92067211,11.39336774,1.7700831,1.9848,1.48522,2.07,0.67536705,0.9074086,1.72561172,4.49739723,0.392,0.07000898,0,2.13702931,1.5414,22.65516551,-0.10035293,"('W13Zr20', 'Cr20W47')",-0.20536056,"('ZrW2', 'Cr20W19')",-0.04674178,"('Zr2Cr2W', 'W')",-0.07874637,"('ZrCr', 'W60')",-0.08585487,"('Cr20Zr20', 'W60')",-0.09995083,"('Cr20Zr20W1', 'W59')"
89,Zr2CrW7,Cr10Zr20W70,0.02782512,0.85887833,2.18896907,252.4526626,3.99899528,405.6896906,162.13546,104.591725,bcc,0.20842576,0.19647571,3.23423657,0.30176842,111.1574425,-24282.62648,3.0092926,289.4024957,0.50558134,1000,0.06909537,0.13933039,1.60024203,16.74367522,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.7,0.0000691,0.11569791,152.13241,5.6,2.084,15.08760646,3230.1,251.4,130.8,329,0.285,0.06315243,0.20337439,0.38805701,0.41548718,0.36344826,0.0465971,0.13789792,0.39834182,0.4359087,0.34503141,0.43464917,1.73244438,8.53342084,5.20891826,6399.712807,6.53818384,0.07644867,2.47500477,1.5870379,0.12882662,0.10351217,0.30828627,-0.03174429,0.11687657,0.09156212,0.34003056,0.0635496,0.04677406,3.2025,3.5762,0.02534072,0.07478783,0.23604431,0.25789075,36.51169302,11.40099704,1.7972028,2.0678,1.47731,2.14,0.66822795,0.9355225,4.61159924,5.05432534,0.404,0.07000898,0,2.39709366,1.5084,24.20557745,-0.0515113,"('W13Zr20', 'Cr10W57')",-0.1827661,"('ZrW2', 'Cr10W29')",-0.0200312,"('Zr2CrW2', 'W')",-0.04039948,"('ZrCr', 'Cr10W70')",-0.08836476,"('Cr10Zr20', 'W70')",-0.09583357,"('Cr10Zr20W1', 'W69')"
494,Zr3Cr6W,Cr60Zr30W10,0.00695008,0.92673736,2.49935656,201.720268,4.48306628,295.4930256,136.6755794,73.59103074,bcc,0.67523969,0.65731462,3.17177763,0.32348933,75.86541725,-6653.806888,2.95117774,200.81414,0.33267769,1000,0.07737897,0.59786072,1.54743287,15.2750287,0,0.3,0,0,0,0,0,0,0.6,0,0,0,0,0,0.1,0.00007738,0.2364822,76.94886,5.4,1.631,8.36506941,2315.9,155.5,95,228.6,0.256,0.10330928,0.33075484,0.45015233,0.49269317,0.38907815,0.07805473,0.22741779,0.41213365,0.45519845,0.26051726,0.60130492,1.83140255,8.80894579,2.11256095,8011.758368,5.79010021,0.19661346,6.66387096,1.5392095,0.09784957,0.07001167,0.27545411,-0.01418901,0.0799245,0.0520866,0.28964312,0.10220288,0.07714961,2.3475,3.1368,0.04190671,0.12351144,0.20790717,0.23018023,25.71924687,10.95601571,1.68817204,1.4232,1.91081,1.545,0.65814696,0.7767712,2.21588488,4.50439154,0.282,0,0,3.5610887,1.7136,15.00889757,-0.29187836,"('W3Zr30', 'Cr60W7')",-0.22451258,"('ZrCr2', 'Zr44W10')",-0.13775951,"('Cr', 'Zr3CrW')",-0.14182576,"('WCr', 'Zr30W50')",-0.03521928,"('Cr60W10', 'Zr30')",-0.06233307,"('Cr60Zr30W1', 'W9')"
444,Zr3Cr5W2,Cr50Zr30W20,0.00909128,0.91666504,2.49333046,207.7731559,4.00231638,303.9784499,139.6589052,75.31299098,bcc,0.62270568,0.60478061,3.19504415,0.32311303,77.98087332,-9676.885876,2.97282605,206.3550188,0.34985243,1000,0.08872862,0.53397706,1.56218364,15.69046281,0,0.3,0,0,0,0,0,0,0.5,0,0,0,0,0,0.2,0.00008873,0.23531168,90.13325,5.4,1.701,9.53890824,2467.4,170.3,99.6,241.8,0.263,0.09900394,0.31273141,0.47127192,0.51628012,0.44812984,0.07559348,0.22086634,0.42683106,0.47073341,0.30702039,0.56925509,1.8003377,8.60503679,2.47502752,7954.712004,6.05254717,0.30365931,6.07715405,1.5530388,0.12160441,0.08989953,0.25971915,-0.03125549,0.10367934,0.07197446,0.29097464,0.09801089,0.07469828,2.485,3.1868,0.03588579,0.10617934,0.17577412,0.19481188,27.20686823,10.94843792,1.71370421,1.5062,1.9029,1.615,0.6498994,0.8048851,2.21588488,4.50439154,0.294,1.91765283,0,3.77510607,1.6806,16.18878272,-0.29974796,"('W3Zr30', 'Cr50W17')",-0.20376978,"('ZrCr2', 'Zr35W20')",-0.12455244,"('Cr', 'Zr3W2')",-0.14992751,"('WCr', 'Zr30W30')",-0.04798253,"('Cr50Zr30', 'W20')",-0.08222093,"('Cr50Zr30W1', 'W19')"
379,Zr3Cr4W3,Cr40Zr30W30,0.00971268,0.91398987,2.48877039,213.8260439,4.00375096,314.1548207,143.9448599,77.78509009,bcc,0.55397994,0.53605487,3.21586855,0.32282721,80.63480421,-12699.96605,2.99220209,213.3318257,0.36907633,1000,0.09383413,0.46014581,1.57693441,16.1133618,0,0.3,0,0,0,0,0,0,0.4,0,0,0,0,0,0.3,0.00009383,0.22505758,103.31764,5.4,1.771,10.6472564,2618.9,185.1,104.2,255,0.27,0.0937354,0.29305642,0.48322801,0.52809422,0.46942249,0.07198937,0.21089184,0.43954477,0.48392661,0.34223493,0.53720526,1.758455,7.67957582,2.64689441,7801.015475,6.27757755,0.13179551,1.57525968,1.5668681,0.13974893,0.10606411,0.24770747,-0.0445987,0.12182386,0.08813904,0.29230617,0.09294575,0.07121657,2.6225,3.2368,0.02945929,0.08746859,0.16988984,0.18655667,28.71686779,10.95018791,1.73972603,1.5892,1.89499,1.685,0.64251668,0.832999,2.21588488,4.50439154,0.306,0.12792249,0,1.89666824,1.6476,17.42951432,-0.29827392,"('W3Zr30', 'Cr40W27')",-0.18828647,"('ZrCr2', 'Zr25W30')",-0.13075033,"('ZrCr4', 'Zr2W3')",-0.16502187,"('WCr', 'Zr30W10')",-0.06836588,"('Cr40Zr30', 'W30')",-0.09838551,"('Cr40Zr30W1', 'W28')"
299,Zr3Cr3W4,Cr30Zr30W40,0.00998357,0.91285296,2.46695818,219.8789319,4.00985981,324.5385559,147.6286175,80.74638032,bcc,0.4709542,0.45302913,3.23473661,0.32144716,83.74629059,-15723.04728,3.00975786,221.3325959,0.39027673,1000,0.09383413,0.37712007,1.59168519,16.54379215,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0.4,0.00009383,0.20571989,116.50203,5.4,1.841,11.6935889,2770.4,199.9,108.8,268.2,0.277,0.08737783,0.27151818,0.48853156,0.53171107,0.47027476,0.06718659,0.19733815,0.45029354,0.49479771,0.36749447,0.50515544,1.70848884,7.82683057,2.5517971,7537.528243,6.4529744,0.13179551,1.65160594,1.5806974,0.15215673,0.11802191,0.23990257,-0.05373513,0.13423166,0.10009684,0.29363769,0.08689555,0.06665802,2.76,3.2868,0.02452044,0.07165019,0.17413951,0.19085731,30.24924555,10.95987158,1.76625173,1.6722,1.88708,1.755,0.63586957,0.8611129,2.21588488,4.50439154,0.318,0.05861752,0,1.59486078,1.6146,18.73482321,-0.28762219,"('W3Zr30', 'Cr30W37')",-0.22291556,"('ZrW2', 'Cr30Zr9')",-0.09723224,"('Zr2Cr3', 'ZrW4')",-0.10559079,"('ZrCr', 'W40')",-0.08536006,"('Cr30Zr30', 'W40')",-0.11034331,"('Cr30Zr30W1', 'W39')"
204,Zr3Cr2W5,Cr20Zr30W50,0.00928305,0.91582911,2.42913125,225.9318198,3.98656419,335.6515858,151.1085044,84.50496289,bcc,0.37490332,0.35697825,3.2519863,0.3190022,87.53041445,-18746.12947,3.02580782,230.9056192,0.4136335,1000,0.08872862,0.2861747,1.60643596,16.98182034,0,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0.00008873,0.17729862,129.68642,5.4,1.911,12.68117961,2921.9,214.7,113.4,281.4,0.284,0.07972097,0.2477677,0.48881304,0.52935751,0.45841923,0.0611035,0.1799746,0.45909336,0.50336317,0.38357865,0.47310561,1.63388613,7.83697063,2.5517971,7147.333573,6.56191648,0.05956185,1.65160594,1.5945267,0.15867456,0.12561721,0.23646018,-0.05850904,0.14074949,0.10769214,0.29496922,0.07967811,0.06095638,2.8975,3.3368,0.022925,0.06797537,0.2075571,0.22688694,31.80400151,10.97635945,1.79329609,1.7552,1.87917,1.825,0.62985332,0.8892268,2.21588488,4.50439154,0.33,0.05888715,0,2.19988532,1.5816,20.10875159,-0.26784051,"('W3Zr30', 'Cr20W47')",-0.26127753,"('ZrW2', 'Cr20Zr4')",-0.02399818,"('Zr3Cr2', 'W')",-0.07457415,"('ZrCr', 'Cr9W50')",-0.09933514,"('Cr20Zr30', 'W50')",-0.11793861,"('Cr20Zr30W1', 'W49')"
94,Zr3CrW6,Cr10Zr30W60,0.00827259,0.92034631,2.37712802,231.9847078,3.97787191,346.8460911,153.8849443,88.79554003,bcc,0.26673181,0.24880673,3.26782916,0.31552956,91.79367896,-21769.21255,3.0405488,241.5145961,0.43912132,1000,0.07737897,0.18935284,1.62118673,17.42751315,0,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0.6,0.00007738,0.13979376,142.87081,5.4,1.981,13.61311401,3073.4,229.5,118,294.6,0.291,0.07039527,0.22122296,0.48518707,0.52250283,0.43786947,0.05361919,0.15845939,0.4659577,0.50963645,0.39093499,0.44105578,1.49478712,7.93055566,3.01929471,6607.525969,6.57985801,0.05956185,1.65160594,1.608356,0.15909725,0.12899907,0.23723121,-0.05906953,0.14117217,0.11107399,0.29630075,0.07098279,0.05401623,3.035,3.3868,0.02566233,0.07532713,0.24651471,0.26918469,33.38113588,10.99872681,1.82087447,1.8382,1.87126,1.895,0.62438221,0.9173407,2.21588488,4.85262404,0.342,0.07000898,0,2.13702931,1.5486,21.55568635,-0.238951,"('W3Zr30', 'Cr10W57')",-0.2918757,"('ZrW2', 'Cr10')",0.00146553,"('Zr3CrW', 'W')",-0.0360902,"('ZrCr', 'Cr20W60')",-0.10977122,"('Cr10Zr30', 'W60')",-0.12132047,"('Cr10Zr30W1', 'W59')"
449,Zr4Cr5W,Cr50Zr40W10,0.00095972,1.02868289,2.71693686,187.3052011,4.00335642,254.6074483,130.3105522,63.93104541,bcc,0.68110194,0.65720184,3.23808784,0.33608009,63.21194047,-7163.471935,3.01287601,168.9124309,0.28501379,1000,0.08129147,0.59981047,1.58312834,16.34550622,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0.00008129,0.25814724,80.87165,5.2,1.598,8.21575203,2310.7,148.4,86.8,207.4,0.269,0.10631056,0.32620275,0.52869516,0.58246534,0.42734487,0.08295928,0.24165585,0.44784824,0.4942622,0.27891485,0.5756617,1.74033311,7.97583304,2.06219496,7465.81899,5.71984235,0.19661346,6.53673764,1.5743569,0.10793347,0.07678602,0.22510011,-0.02214471,0.08403337,0.05288592,0.24724483,0.10529598,0.08211587,2.3175,2.9974,0.04004178,0.11789113,0.19974158,0.22061797,24.0358682,10.37146416,1.73597811,1.2766,2.29685,1.37,0.59115426,0.7867033,2.21588488,4.50439154,0.232,2.2937637,0,4.44111608,1.7208,13.9678453,-0.31118259,"('Zr33', 'Cr50W10Zr7')",-0.26228638,"('ZrCr2', 'Zr30W10')",-0.124866,"('Cr', 'Zr4W')",-0.15785728,"('WCr', 'Zr40W40')",-0.03706517,"('Cr50W10', 'Zr40')",-0.06910742,"('Cr50Zr40W1', 'W9')"
384,Zr2Cr2W,Cr40Zr40W20,0.00075767,1.02544526,2.67702671,193.358089,4.01504846,264.8993522,134.1179476,67.05458559,bcc,0.6062403,0.5823402,3.25690028,0.33390691,66.3840029,-10186.55256,3.03038003,177.1001605,0.30318216,1000,0.09090598,0.51533432,1.59787912,16.78004265,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0.00009091,0.24598903,94.05604,5.2,1.668,9.30771386,2462.2,163.2,91.4,220.6,0.276,0.10020467,0.30465739,0.55312162,0.6090532,0.49003367,0.07855356,0.22947164,0.46419895,0.51123048,0.32726705,0.54361188,1.6772729,8.50623066,2.47502752,7339.329454,5.95299857,0.30365931,9.29347916,1.5881862,0.13344799,0.09880214,0.2072369,-0.04133945,0.10954789,0.07490204,0.24857635,0.09941893,0.07785222,2.455,3.0474,0.03388943,0.09924999,0.20614516,0.22668227,25.53198101,10.39999227,1.76243094,1.3596,2.28894,1.44,0.58655804,0.8148172,2.21588488,4.50439154,0.244,1.91765283,0,8.29856525,1.6878,15.12737351,-0.31415047,"('Zr33', 'Cr40W20Zr7')",-0.23750065,"('ZrCr2', 'Zr20W20')",-0.14288615,"('ZrCr4', 'Zr3W2')",-0.16676931,"('WCr', 'Zr40W20')",-0.05525301,"('Cr40Zr40', 'W20')",-0.09112354,"('Cr40Zr40W1', 'W19')"
